competencia,TPInscricao,NRCNPJCEI,razaosocial,estado,nomunicipio
202107,1,30260871000105,MULTI OPTICA DISTRIBUIDORA LTDA,RJ,Rio de Janeiro
202107,1,29650082000100,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,RJ,Rio de Janeiro
202107,1,4406195000125,COMPANHIA DE SANEAMENTO DO AMAZONAS ,AM,Manaus
202107,1,45495694000113,SUPER MERCADO SAO ROQUE LTDA.,SP,São Roque
202107,1,1730520000201,INGREDION BRASIL INGREDIENTES INDUSTRIAIS LTDA,SP,Mogi Guaçu
202107,1,3554137000186,STE TRANSPORTES S.A.,MG,São José da Lapa
202107,1,5152768000102,D&D DISTRIBUIDORA DE ALIMENTOS LTDA,SC,Brusque
202107,1,35815653000103,DARWIN ENGENHARIA LTDA,RJ,Niterói
202107,1,20758306000119,TURQUEZA TECIDOS E VESTUARIOS S/A,MG,Belo Horizonte
202107,1,13279768000198,KAPA CAPITAL FACILITIES LTDA,PA,Ananindeua
202107,1,4065053000141,BRZ EMPREENDIMENTOS E CONSTRUCOES S/A,MG,Belo Horizonte
202107,1,77124337000135,FLABEL CONSTRUCAO CIVIL LTDA,PR,Guarapuava
202107,1,80051295000164,L.F.R.CARLI & CIA. LTDA.,PR,Guarapuava
202107,1,33554114000132,AUTO VIACAO JABOUR LTDA,RJ,Rio de Janeiro
202107,1,33453598000123,RAIZEN COMBUSTIVEIS S.A.,RJ,Rio de Janeiro
202107,1,6255543000136,SCHUTZ VASITEX INDUSTRIA DE EMBALAGENS LTDA,SP,Guarulhos
202107,1,9479295000103,NOVA PIFFERPRINT GRAFICA E EDITORA LTDA,SP,Osasco
202107,1,10573521000191,MERCADOPAGO.COM REPRESENTACOES LTDA.,SP,Osasco
202107,1,3594123000196,SANCHEZ CANO LTDA,SP,Jundiaí
202107,1,21579533001626,KOMFORT HOUSE SOFAS LTDA,SP,São Bernardo do Campo
202107,1,4743858000105,MPE ENGENHARIA E SERVICOS S/A,RJ,Rio de Janeiro
202107,1,0768165000108,HB MULTISERVICOS LTDA,RJ,Rio de Janeiro
202107,1,2332686000143,KERRY DO BRASIL LTDA,SP,Campinas
202107,1,0609634000146,CI&T SOFTWARE S/A,SP,Campinas
202107,1,0853157000160,BENTELER COMPONENTES AUTOMOTIVOS LTDA,SP,Campinas
202107,1,20104243000187,ESSENCIA SERVICOS EM LOGISTICA EMPRESARIAL EIRELI,DF,Brasília
202107,1,60190550000142,CLINICA SAO JOSE LTDA,SP,São José dos Campos
202107,1,9592253000176,ALEXANDRE MOACIR TETZNER,SP,São José dos Campos
202107,1,10546689000108,CLIM - COMPANHIA DE LIMPEZA E CONSTRUTORA LTDA,BA,Irecê
202107,1,59876086000163,SGUARIO INDUSTRIA DE MADEIRAS LTDA.,SP,Nova Campina
202107,1,20088535000173,RESINAS BOM SUCESSO INDUSTRIA E COMERCIO LTDA.,SP,Apiaí
202107,1,10589698000186,INTERHOUSE COMERCIO DE CONFECCOES EM GERAL LTDA.,SP,Capão Bonito
202107,1,6870026000177,ASSOCIACAO PIAUIENSE DE COMBATE AO CANCER ALCENOR ALMEIDA,PI,Teresina
202107,1,8794069000146,FLORIPARK SERVICOS DE LEITURA LTDA,SC,Florianópolis
202107,1,10472968000174,BSB PRODUTORA DE EQUIPAMENTOS DE PROTECAO INDIVIDUAL S.A.,SP,São Paulo
202107,1,13772792000164,SEVEN COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA ,PA,Belém
202107,1,43293604000186,SANTA HELENA ASSISTENCIA MEDICA S/A,SP,São Bernardo do Campo
202107,1,5502021000129,LIFE WORK SERVICOS ESPECIALIZADOS LTDA,SP,São Paulo
202107,1,15563826000136,TOYO SETAL EMPREENDIMENTOS LTDA,SP,São Paulo
202107,1,18233211000130,"FL BRASIL HOLDING, LOGISTICA E TRANSPORTE LTDA.",SP,São Paulo
202107,1,6202038000123,LEADEC SERVICOS INDUSTRIAIS DO BRASIL LTDA,SP,São Paulo
202107,1,7210221000133,SOUZA LIMA TERCEIRIZACOES LTDA.,SP,São Paulo
202107,1,52910023000137,AWP SERVICE BRASIL LTDA.,SP,São Bernardo do Campo
202107,1,78166287000111,MARC CONSTRUTORA DE OBRAS LTDA,PR,São José dos Pinhais
202107,1,79066841000151,MINERACAO TABIPORA LTDA,PR,Campo Largo
202107,1,2531343000108,ADSERVI - ADMINISTRADORA DE SERVICOS LTDA,SC,São José
202107,1,0652875000178,RAFAN EMPREENDIMENTOS IMOBILIARIOS LTDA,DF,Brasília
202107,1,12103225000152,SMART EXPRESS TRANSPORTES EIRELI,RJ,Macaé
202107,1,0464939000107,COMANDOS TERCEIRIZACAO E SEGURANCA ELETRONICA LTDA,BA,Feira de Santana
202107,1,43237064000113,INDUSTRIAS TEXTEIS NAJAR LTDA,SP,Americana
202107,1,2130525000177,"MARSCHALL INDUSTRIA ,COMERCIO IMPORTACAO E EXPORTACAO LTDA",BA,Feira de Santana
202107,1,3549807000176,PADTEC S/A,SP,Campinas
202107,1,2213491000184,COCAMAR MAQUINAS AGRICOLAS LTDA.,PR,Maringá
202107,1,4980542000129,CYMI DO BRASIL - PROJETOS E SERVICOS LTDA,RJ,Rio de Janeiro
202107,1,29490371000180,CONSORCIO USINA TERMOELETRICA SANTA CRUZ,RJ,Rio de Janeiro
202107,1,5142588000131,TRUCKVAN INDUSTRIA E COMERCIO LTDA,SP,Guarulhos
202107,1,9584001000286,LUMINAE S.A.,SP,Osasco
202107,1,45992724000105,RAPIDO LUXO CAMPINAS LTDA,SP,Osasco
202107,1,17035697000139,REI DO ALHO INDUSTRIA E COMERCIO EIRELI,PA,Ananindeua
202107,1,16205262000122,SERVICO DE ASSISTENCIA MEDICA E URGENCIA SA SAMUR,BA,Vitória da Conquista
202107,1,16782209000194,BRASERV SERVICO DE LOCACAO E TERCERIZACAO EIRELI ,CE,Várzea Alegre
202107,1,19347410000131,UNIESP S.A,SP,São Paulo
202107,1,53808697000198,FORMTAP INDUSTRIA E COMERCIO S/A,SP,Diadema
202107,1,4259081000108,COMERCIO E INDUSTRIA DE SORVETES CAIRU LTDA,PA,Belém
202107,1,8841370000163,LIBRAPRED SERVICOS EM CONDOMINIOS LTDA,BA,Salvador
202107,1,11859927000106,AIO - INSTITUTO DE CANCER DE BRASILIA LTDA,DF,Brasília
202107,1,28071254000110,CLINICA CRESCER HUMANIZADA EM PSIQUIATRIA LTDA,DF,Brasília
202107,1,24755424000124,FUTURA JCN CONSERVADORA EIRELI,DF,Brasília
202107,1,12940937000126,B. V. DE OLIVEIRA & CIA LTDA,SP,Pindamonhangaba
202107,1,5092901000921,DUNAX LUBRIFICANTES LTDA                                                                                                                              ,BA,São Gonçalo dos Campos
202107,1,1930685000138,ROBERT BOSCH DIRECAO AUTOMOTIVA LTDA,SP,Sorocaba
202107,1,18269125000187,BIOHOSP PRODUTOS HOSPITALARES SA ,MG,Contagem
202107,1,33194200000181,FLSMIDTH LTDA.,SP,Votorantim
202107,1,5827977000109,AGROPECUARIA JAYORO LTDA,AM,Presidente Figueiredo
202107,1,19597455000164,JTF CONSTRUCOES E SERVICOS LTDA.,SP,Apiaí
202107,1,7737623000190,A ! BODYTECH PARTICIPACOES S.A,RJ,Rio de Janeiro
202107,1,2332886000104,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",RJ,Rio de Janeiro
202107,1,81332439000113,COMERCIO DE ALIMENTOS ANSOLIN LTDA,SC,Chapecó
202107,1,33521931000194,VIACAO PAVUNENSE SA,RJ,Rio de Janeiro
202107,1,7042988000109,LOGISMAX SERVICOS DE LOGISTICA EIRELI,SP,Guarulhos
202107,1,21479037000114,ULRIK COMERCIO E SERVICOS EIRELI,SP,São Bernardo do Campo
202107,1,4422548000180,LAPONIA SUDESTE LTDA.,SP,Itu
202107,1,81715716000177,UNIMED REGIONAL DE CAMPO MOURAO - COOPERATIVA DE TRABALHO MEDICO,PR,Campo Mourão
202107,1,21746980000146,GREENPEOPLE INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,RJ,Três Rios
202107,1,33381286000151,SUPER MERCADO ZONA SUL S A,RJ,Rio de Janeiro
202107,1,28286170000101,BEEP SERVICOS MEDICOS LTDA ,RJ,Rio de Janeiro
202107,1,45362324000108,LABORATORIO MEDICO DR. MARICONDI LTDA.,SP,São Carlos
202107,1,6942321000191,MOACYR SM COMERCIO LTDA ,MG,Três Pontas
202107,1,2327826000195,DETALLIA FITAS TEXTEIS LTDA,SP,Nova Odessa
202107,1,16622284000198,METSO BRASIL INDUSTRIA E COMERCIO LTDA,SP,Sorocaba
202107,1,45645462000102,VIACAO OSASCO LTDA,SP,Osasco
202107,1,5804208000187,ASSOCIACAO PIAUIENSE DE EDUCACAO E CULTURA LTDA - APEC,PI,Teresina
202107,1,58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,SP,Guarulhos
202107,1,29739737000102,ELEVADORES OTIS LTDA,SP,São Bernardo do Campo
202107,1,6315338000119,COFCO INTERNATIONAL BRASIL S.A.,SP,São Paulo
202107,1,0382468000198,COLGATE-PALMOLIVE COMERCIAL LTDA.,SP,São Paulo
202107,1,33352394000104,COMPANHIA ESTADUAL DE AGUAS E ESGOTOS CEDAE,RJ,Rio de Janeiro
202107,1,3886874000186,SERV-CAMP TERCEIRIZACAO DE MAO DE OBRA E COMERCIO EIRELI,SP,Campinas
202107,1,7602835000160,COMETA EMPREENDIMENTOS EDUCACIONAIS LTDA,BA,Irecê
202107,1,8654191000117,SINCH BRASIL S.A. ,SP,Campinas
202107,1,61752739000144,PRIETO ALIMENTOS S.A.,SP,Cajamar
202107,1,17692901000194,GE ENERGIAS RENOVAVEIS LTDA.,SP,São Paulo
202107,1,3558055000100,INTERMODAL BRASIL LOGISTICA LTDA.,SP,Guarulhos
202108,1,7436770000120,BRINK'S E-PAGO TECNOLOGIA LTDA.,SP,Campinas
202108,1,8170849000115,DESKTOP - SIGMANET COMUNICACAO MULTIMIDIA LTDA,SP,Sumaré
202108,1,1657287000190,MAHNIC OPERADORA LOGISTICA LTDA,GO,Aparecida de Goiânia
202108,1,68567650000157,SS WHITE ARTIGOS DENTARIOS LTDA,RJ,Rio de Janeiro
202108,1,5620382000170,CONECTA SERVICOS COMERCIO E CONSERVACAO LTDA,PA,Belém
202108,1,54407838000123,CASA DO BOM MENINO,SP,Piracicaba
202108,1,35881333000151,SUPERDELLI ATACADO E SUPERMERCADO S. A.,RJ,Rio de Janeiro
202108,1,18210585000130,L L CAMPOS SERVICOS,DF,Brasília
202108,1,4699210000170,JPC ENERGAS SERVICOS EIRELI,RJ,Rio de Janeiro
202108,1,95642179000197,SANTA RITA SAUDE S/A,PR,Maringá
202108,1,18580303000196,EXPRESS ALIMENTOS - COZINHA INDUSTRIAL EIRELI,PA,Ananindeua
202108,1,3396992000106,COFRANZA CONSTRUTORA LTDA,RJ,Campos dos Goytacazes
202108,1,3112766000156,PRATICA ENGENHARIA LTDA,RJ,Rio de Janeiro
202108,1,1388968000108,TEKTRON ADMINISTRACAO E SERVICOS LTDA,GO,Aparecida de Goiânia
202108,1,79690152000113,COMERCIAL AGRICOLA DE PARANAVAI LTDA,PR,Paranavaí
202108,1,46101424000143,ATRI COMERCIAL LTDA ,SP,Ribeirão Preto
202108,1,29331999000133,CENTRO DE INTELIGENCIA EM CONSTRUCAO E ADMINISTRACAO LTDA.,SP,Ribeirão Preto
202108,1,19675918000169,ECOPREDIAL - GESTAO DE PESSOAS LTDA,DF,Brasília
202108,1,3233439000152,KANDANGO TRANSPORTES E TURISMO LTDA,DF,Brasília
202108,1,2651366000156,VISTEON AMAZONAS LTDA ,AM,Manaus
202108,1,24699876000136,MONTAZA MONTAGENS FABRICACAO E MANUTENCAO LTDA,PR,Campo Largo
202108,1,5007113000213,ORBITAL SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,SP,Campinas
202108,1,8439659000150,CPFL ENERGIAS RENOVAVEIS S.A.,SP,Campinas
202108,1,8747682000102,CENTRO HOSPITALAR VALINHOS E VINHEDO - SERVICOS MEDICOS S/S LTDA,SP,Valinhos
202108,1,8848807000190,EXPERT CONSULTORIA E TERCEIRIZACAO DE MAO-DE-OBRA LTDA,SP,Campinas
202108,1,14522178000107,AEROPORTOS BRASIL - VIRACOPOS S.A. EM RECUPERACAO JUDICIAL,SP,Campinas
202108,1,3556257000112,GEFPEL BA DISTRIBUIDORA DE AUTO PECAS LTDA,BA,Feira de Santana
202108,1,84469238000150,ALCANCE MANUTENCAO E REPARACAO DE PECAS E EQUIPAMENTOS INDUSTRIAIS LTDA ,AM,Manaus
202108,1,23211179000121,LIDER SERVICOS GERAIS LTDA,RJ,Rio de Janeiro
202108,1,72167190000147,TRIECON DE BARRA MANSA CONSTRUCOES LTDA,RJ,Barra Mansa
202108,1,51049401000177,INDUSTRIA DE URNAS BIGNOTTO LTDA,SP,Cordeirópolis
202108,1,15163587000127,DESENBAHIA-AGENCIA DE FOMENTO DO ESTADO DA BAHIA S/A,BA,Salvador
202108,1,1787793000101,IDAZA DISTRIBUIDORA DE PETROLEO LTDA,PR,Curitiba
202108,1,22200076000101,TOP 3 PRODUCOES E EVENTOS LTDA,RJ,Rio de Janeiro
202108,1,6293101000184,CHERTA - INDUSTRIA DE ALIMENTOS LTDA ,PI,Teresina
202108,1,10709300000106,"INSTITUTO 2 DE JULHO - PROJETOS, PESQUISAS E INTERVENCOES PARA O DESENVOLVIMENTO HUMANO",BA,Salvador
202108,1,1100046000145,ENGETERRA CONSTRUCOES E TERRAPLENAGEM LTDA,PA,Marituba
202108,1,68703701000120,CTESA CONSTRUCOES LTDA,RJ,Niterói
202108,1,6020141000152,ESVJ ENGENHARIA LTDA,BA,Salvador
202108,1,29330005000164,VITORIA DO PARA INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,PA,Ananindeua
202108,1,13709222000120,NORTE BRASIL TRANSPORTES EIRELI,PA,Ananindeua
202108,1,21475647000140,MULTIVIDA PARTICIPACOES S/A,PR,Maringá
202108,1,0607587000100,NOSSO LAR LOJAS DE DEPARTAMENTOS LTDA,TO,Araguaína
202108,1,30140610000151,MARAVISTA COMERCIO DE ALIMENTOS LTDA,RJ,Niterói
202108,1,12227426000161,NEOENERGIA RENOVAVEIS S.A.,RJ,Rio de Janeiro
202108,1,7390544000156,ASA RIO SANEAMENTO AMBIENTAL LTDA,RJ,Rio de Janeiro
202108,1,3591509000144,DLF ENGENHARIA COMERCIO E REPRESENTACAO LTDA,DF,Brasília
202108,1,4918453000152,NJF INDUSTRIA E COMERCIO LTDA,DF,Brasília
202108,1,4608032000125,R & A SERVICOS E GESTAO CONDOMINIAL E EMPRESARIAL LTDA,DF,Brasília
202108,1,0584755000180,VIA ENGENHARIA S.A - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL ,DF,Brasília
202108,1,32669795000111,Z CONSTRUCOES LTDA.,DF,Brasília
202108,1,27157474000106,AGUAS DE TERESINA SANEAMENTO SPE S.A.,PI,Teresina
202108,1,8772214000198,ITS TELECOMUNICACOES LTDA ,BA,Salvador
202108,1,9183327000110,TOYOTA BOSHOKU DO BRASIL LTDA.,SP,Sorocaba
202108,1,7760243000177,WISTA INDUSTRIA E COMERCIO LTDA,SP,Boituva
202108,1,7522191000109,RIP SERVICOS INDUSTRIAIS LTDA,SP,Indaiatuba
202108,1,8929748000185,ASSOCIACAO VOLUNTARIOS PARA O SERVICO INTERNACIONAL - BRASIL,BA,Salvador
202108,1,40188880000196,CONTEXTO CONSULTORIA E EMPREENDIMENTOS LTDA,RJ,Rio de Janeiro
202108,1,12123471000176,LATICINIOS SUCESSO LTDA,PR,Planalto
202108,1,11022291000135,CAPITAL CONSTRUTORA LTDA,PI,Teresina
202108,1,7189259000171,L AUTO CARGO TRANSPORTE RODOVIARIO S/A,RN,Natal
202108,1,42365445000115,INSTITUTO BRASILEIRO DE MEDICINA DE REABILITACAO LTDA ,RJ,Rio de Janeiro
202108,1,49425259000173,"VIPI INDUSTRIA, COMERCIO, EXPORTACAO E IMPORTACAO DE PRODUTOS ODONTOLOGICOS LTDA.",SP,Pirassununga
202108,1,5264937000198,ATACADO E AUTO SERVICO ESPERANCA LTDA.,SP,Guarulhos
202108,1,7324514000141,CONSTRUTORA BSM LTDA.,BA,Salvador
202108,1,5303431000140,CSM AGROPECUARIA LTDA,SP,Piracicaba
202108,1,13272177000199,GLOVIS BRASIL LOGISTICA LTDA,SP,Piracicaba
202108,1,84823541000100,CONSELMAR ENGENHARIA E CONSTRUCOES S/A.,PR,Apucarana
202108,1,39847439000190,JVP CONSTRUCOES E EMPREENDIMENTOS LTDA ,RJ,São Gonçalo
202108,1,40299810000105,AM/PM COMESTIVEIS LTDA,RJ,Rio de Janeiro
202108,1,51059004000186,SUPER LAMINACAO DE FERRO E ACO INDUSTRIA E COMERCIO LTDA,SP,Piracicaba
202108,1,10905451000121,GRUPO EDUCACIONAL CEV LTDA,PI,Teresina
202108,1,24234827000128,COMPACTA SERVICOS LTDA,RJ,São Gonçalo
202108,1,33449988000120,ABB ELETRIFICACAO LTDA,SP,Sorocaba
202108,1,73678005000141,MITRA ENGENHARIA E MONTAGENS INDUSTRIAIS LTDA,RJ,Rio de Janeiro
202108,1,7918010000150,GRADUAL SERVICOS E EMPREENDIMENTOS LTDA,BA,Salvador
202108,1,1534080000128,NOVO MUNDO MOVEIS E UTILIDADES LTDA ,GO,Goiânia
202108,1,29316228000177,DRUMMOND PARTICIPACOES LTDA,BA,Salvador
202108,1,7133125000139,INSTITUTO FERNANDO FILGUEIRAS - IFF,BA,Salvador
202108,1,1229958000111,ATAC-FIRE SEGURANCA CONTRA INCENDIO LTDA,RJ,Rio de Janeiro
202108,1,42281485000189,TRIMAK ENGENHARIA E COM LTDA ,RJ,Rio de Janeiro
202108,1,13133062000113,G3 TELECOM EIRELI,PI,Teresina
202108,1,14853675000198,FARMACIAS PRECO POPULAR - EIRELI,BA,Jequié
202108,1,0776574000660,B2W COMPANHIA DIGITAL,RJ,Rio de Janeiro
202108,1,3374226000140,SERVAL - SERVICOS E EQUIPAMENTOS INDUSTRIAIS LTDA,RJ,Três Rios
202108,1,4592502000100,CERCRED - SOLUCOES DE CONTACT CENTER E RECUPERACAO DE CREDITO LTDA,RJ,Rio de Janeiro
202108,1,10213136000133,INDUSTEC COMERCIAL E SERVICOS EIRELI,RJ,Resende
202108,1,39845656000140,ARTELAGOS ARTEFATOS DE CONCRETO LTDA,RJ,Araruama
202108,1,33060302000104,CENTRO AUDITIVO TELEX LTDA,RJ,Rio de Janeiro
202108,1,33043282000163,LABORATORIO CANONNE LTDA ,RJ,Rio de Janeiro
202108,1,16163057000141,V.S. DISTRIBUIDORA LTDA.,BA,Caculé
202108,1,5099585000162,CBAA- ASFALTOS LTDA ,PA,Ananindeua
202108,1,51476109000130,MASTRA INDUSTRIA E COMERCIO LTDA,SP,Limeira
202108,1,56977796000191,"MPW LAVANDERIA, COMERCIO E SERVICOS LTDA",SP,Piracicaba
202108,1,13670248000101,CALCADOS CRIVAL LTDA,PR,Imbituva
202108,1,29638209000167,MAGI CLEAN SERVICOS PRESTADOS A EMPRESAS LTDA,AM,Manaus
202108,1,0108055000110,SOCIEDADE UNIAO INTERNACIONAL PROTETORA DOS ANIMAIS,RJ,Rio de Janeiro
202108,1,24353832000150,FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMENTICIOS S/A,SP,Jundiaí
202108,1,7336695000126,AGROSB AGROPECUARIA S.A.,TO,Palmas
202108,1,16500796000181,SITIO DA SERRA COMERCIO DE FRUTAS LTDA.,PA,Ananindeua
202108,1,13699433000129,BRITANIA COMPONENTES ELETRONICOS LTDA,AM,Manaus
202108,1,2421421000111,TIM S A ,RJ,Rio de Janeiro
202108,1,82602327000106,UNIMED DE JOINVILLE COOP DE TRABALHO MEDICO,SC,Joinville
202108,1,3072248000156,NITEROI PARK LTDA,RJ,Niterói
202108,1,2005031000160,SITRAN EMPRESA DE SEGURANCA LTDA,DF,Brasília
202108,1,3545820000157,LAVSIM - HIGIENIZACAO TEXTIL S.A.,SP,São Roque
202108,1,20293552000142,ELLCA 2 SERVICOS & LOCACOES LTDA,RJ,Maricá
202108,1,36176600000152,WARTSILA BRASIL LTDA.,RJ,Rio de Janeiro
202108,1,42171058000148,RIOTUR EMP DE TURISMO DO MUNICIPIO DO RIO DE JANEIRO SA,RJ,Rio de Janeiro
202108,1,2895152000125,FABRICADORA DE POLIURETANO RIO SUL LTDA,RJ,Nova Iguaçu
202108,1,3562124000159,WILSON SONS SERVICOS MARITIMOS LTDA,RJ,Niterói
202108,1,42225938000150,CSB DROGARIAS S/A,RJ,Rio de Janeiro
202108,1,7888508000117,UMAFLEX INDUSTRIA DE MOVEIS COLCHOES E ESPUMAS LTDA,SP,Conchal
202108,1,12355288000104,BRASANITAS HOSPITALAR - HIGIENIZACAO E CONSERVACAO DE AMBIENTES DE SAUDE LTDA,SP,Campinas
202108,1,4916201000194,FREIRE MELLO LTDA,PA,Belém
202108,1,1271425000106,TERCEIRIZA SERVICOS EMPRESARIAIS LTDA,PA,Belém
202108,1,4655182000190,SELLIX AMBIENTAL E CONSTRUCAO LTDA,RJ,Rio de Janeiro
202108,1,0771979000100,BALL DO BRASIL LTDA,RJ,Rio de Janeiro
202108,1,14349740000142,SANTA CASA DE MISERICORDIA DE ITABUNA,BA,Itabuna
202108,1,33575127000198,CASA DE SAUDE SANTA THEREZINHA LTDA. ,RJ,Rio de Janeiro
202108,1,1382022000126,COMPASA DO BRASIL DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA,PR,Curitiba
202108,1,14757987000106,LAUT FACCAO DE ROUPAS LTDA,RJ,Itaperuna
202108,1,3498116000190,FOLEM INDUSTRIA E COMERCIO S/A,PR,Enéas Marques
202108,1,3602646000137,VERTICAL EMPRESA DE VIGILANCIA EIRELI,DF,Brasília
202108,1,7203769000156,CONSERGEL SERVICOS DE CONSTRUCOES LTDA,PA,Ananindeua
202108,1,0654914000176,SENENGE CONSTRUCAO CIVIL E SERVICOS LTDA,PA,Belém
202108,1,13795863000144,FOCCO LOGISTICA & SERVICOS LTDA.,SP,Ourinhos
202108,1,5013050000127,MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA ,SP,Piracicaba
202108,1,54378195000137,MEFSA MECANICA E FUNDICAOSANTO ANTONIO LTDA,SP,Piracicaba
202108,1,11886898000163,P.S. SERVICOS E ALIMENTACAO EIRELI,SP,Capivari
202108,1,4558805000106,QUADRA ENGENHARIA LTDA ,PA,Belém
202108,1,42288886000160,CENTRO DE PESQUISAS DE ENERGIA ELETRICA CEPEL,RJ,Rio de Janeiro
202108,1,45453214000151,PROFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS SA,RJ,Rio de Janeiro
202108,1,11252265000101,ROSA BRANCA PRODUCOES LTDA,RJ,Rio de Janeiro
202108,1,12056600000150,BEMISA - BRASIL EXPLORACAO MINERAL S/A,RJ,Rio de Janeiro
202108,1,4323586000186,BONSUCESSO INDUSTRIA TEXTIL LTDA,SP,Paulínia
202108,1,4600555000125,SOCIEDADE REGIONAL DE ENSINO E SAUDE LTDA,SP,Campinas
202108,1,5588978000130,PARAMOUNT INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,Americana
202108,1,6956096000142,SUPERFRIO EMBALADORA LTDA,SP,Vargem Grande do Sul
202108,1,15233646000196,ASSOCIACAO DAS IRMAS FRANCISCANAS HOSPITALEIRAS DA IMACULADA CONCEICAO-PROVINCIA DE SANTA CRUZ,BA,Salvador
202108,1,4945481000169,IMPORTADORA OPLIMA LTDA,PA,Belém
202108,1,42101311000197,BRASDRIL SOCIEDADE DE PERFURACOES LTDA ,RJ,Macaé
202108,1,34504929000170,MD SOLUCOES E TERCEIRIZACAO DE SERVICOS GERAIS LTDA ,RJ,Rio de Janeiro
202108,1,79327649000171,CONDUSPAR CONDUTORES ELETRICOS LTDA EM RECUPERACAO JUDICIAL,PR,São José dos Pinhais
202108,1,14492342000180,ROTA TRANSPORTES RODOVIARIOS LTDA,BA,Itabuna
202108,1,97458533000153,GUARDIA ADMINISTRACAO E SERVICOS LTDA,GO,Aparecida de Goiânia
202108,1,5505281000158,CASA PADIM ATACADO DISTRIBUIDOR DE ALIMENTOS LTDA,BA,Itabuna
202108,1,0655012000154,SANYN SERVICE CONSERVACAO E LIMPESA LTDA,RJ,Nova Iguaçu
202108,1,73073165000167,SUPER MERCADO TIBURCIO DE SOUZA LTDA,SP,São Paulo
202108,1,17070270000171,FRM CONSTRUCAO E COMERCIO LTDA,SP,São Paulo
202108,1,35820448000136,WHITE MARTINS GASES INDUSTRIAIS LTDA,RJ,Rio de Janeiro
202108,1,10667654000127,TRANSTODOGAZ - LOCACAO E TRANSPORTE RODOVIARIO DE CARGAS EIRELI,SP,Limeira
202108,1,33590134000169,CIPA - PARTICIPACOES E ADMINISTRACAO S/A,RJ,Rio de Janeiro
202108,1,5150869000136,RESOURCE AMERICANA LTDA ,SP,Americana
202108,1,5989100000106,EMBRASATEC INDUSTRIA E COMERCIO DE EMBALAGENS LTDA ,SP,Sumaré
202108,1,7339867000115,CENTRO AVANCADO DE ESTUDOS E PESQUISAS LTDA,SP,Campinas
202108,1,32441636000165,GLENCORE IMPORTADORA E EXPORTADORA S.A.,RJ,Rio de Janeiro
202108,1,7247162000178,SERLIMP - SERVICOS DE LIMPEZA LTDA.,PA,Belém
202108,1,42163162000190,GEOMECANICA S A TECNOLOGIA DE SOLOS ROCHAS E MATERIAIS,RJ,Rio de Janeiro
202108,1,7575651000159,GOL LINHAS AEREAS S.A.,RJ,Rio de Janeiro
202108,1,12985229000101,EOLICABRAS S.A.,RN,Pedra Grande
202108,1,4890902000100,MASTER SERVICOS TECNICOS LTDA,BA,Morro do Chapéu
202108,1,8414767000179,CAPITAL SERVICE SERVICOS PROFISSIONAIS EIRELI ,DF,Brasília
202108,1,4834363000183,DCON GERENCIAMENTO E FISCALIZACAO DE CONDOMINIOS EIRELI,DF,Brasília
202108,1,32886999000104,DR SERVICOS DE MEDICAMENTOS LTDA,DF,Brasília
202108,1,7179495000107,SS SERVICOS DE MANUTENCAO E LIMPEZA LTDA,DF,Brasília
202108,1,42418533000138,SOPE SOCIEDADE DE OBRAS E PROJETOS DE ENGENHARIA LTDA,RJ,Rio de Janeiro
202108,1,19622700000146,INSTITUTO MEDICO DE GESTAO INTEGRADA,BA,Salvador
202108,1,34079590000101,EMPRESA MUNICIPAL DE AGUAS E SANEAMENTO SA ,BA,Itabuna
202108,1,1027728000170,CSG ENGENHARIA LTDA,BA,Salvador
202108,1,3890117000186,P DEL AGUILAL SANTIAGO EIRELI ,PA,Ananindeua
202108,1,0674246000149,N. ZEPPONE & CIA LTDA,PR,Japurá
202108,1,7224545000120,BRAZILFRUIT TRANSPORTE IMPORTACAO E EXPORTACAO LTDA,PI,Teresina
202108,1,18072865000129,QUALYSERV - TERCEIRIZACAO DE SERVICOS EIRELI,RN,Natal
202108,1,10321422000112,MEDVITALIS SERVICOS LTDA,RJ,Rio de Janeiro
202108,1,15559145000102,DS ALADO ASSESSORIA E CONSULTORIA EIRELI,RJ,Rio de Janeiro
202108,1,11224492000115,GTA TERCEIRIZACAO DE SERVICOS EIRELI,SP,Indaiatuba
202108,1,19294640000180,VON PIPER FACCAO EM ROUPAS LTDA,RJ,Itaperuna
202108,1,17482117000151,H T O COMERCIO DE OCULOS E LENTES LTDA ,BA,Salvador
202108,1,29644192000150,VIACAO SANTA LUCIA LTDA,RJ,Itaperuna
